,First_ans_time,First_acc_ans_time,Answers,Q_id,Q_create_time,View_count,Answer_count,Comment_count,Score,Accepted_Answer_id
1898,,,[],61912681,2020-05-20 12:05:15,2119,1,2,2,
1899,,,[],58861528,2019-11-14 16:31:10,37,0,2,0,
1900,,,[],62016037,2020-05-26 06:36:47,77,1,0,0,62109651.0
1901,,,[],62526583,2020-06-23 02:59:09,37,1,0,1,62527242.0
1902,,,[],63452823,2020-08-17 14:21:10,55,1,0,0,
1903,,,[],61603294,2020-05-04 23:26:01,30,0,2,0,
1904,,,[],55812514,2019-04-23 13:36:13,59,1,1,1,55814879.0
1905,,,[],53454589,2018-11-24 02:04:17,1329,0,2,2,
1906,,,[],63564054,2020-08-24 15:27:56,33,0,1,1,
1907,,,[],49773903,2018-04-11 11:27:12,449,0,3,1,
1908,,,[],52268048,2018-09-11 02:57:24,1469,1,0,1,52269034.0
1909,,,[],59319363,2019-12-13 09:15:09,243,1,0,1,59839947.0
1910,,,[],53366458,2018-11-18 23:24:46,101,0,6,1,
1911,,,[],64116978,2020-09-29 09:42:47,25,0,0,0,
1912,,,[],45674497,2017-08-14 12:24:41,341,1,0,3,
1913,,,[],63983710,2020-09-20 21:11:33,272,1,14,5,
1914,,,[],55819027,2019-04-23 20:35:25,660,2,1,2,55823623.0
1915,,,[],61379296,2020-04-23 04:18:32,22,0,0,0,
1916,,,[],56388586,2019-05-31 04:12:50,121,2,0,1,56389855.0
1917,,,[],53179255,2018-11-06 20:09:11,36,1,0,0,53179615.0
1918,,,[],47493423,2017-11-26 05:43:01,201,1,4,0,47493519.0
1919,,,[],64761650,2020-11-10 01:38:47,19,0,1,0,
1920,,,[],56503937,2019-06-08 06:04:50,2208,1,1,0,
1921,,,[],57294262,2019-07-31 15:28:28,198,1,0,2,
1922,,,[],55139801,2019-03-13 10:35:37,820,1,2,3,55146371.0
1923,,,[],60582654,2020-03-07 22:08:41,35,0,0,0,
1924,,,[],51369419,2018-07-16 20:09:47,84,1,0,0,
1925,,,[],50014365,2018-04-25 05:04:21,410,1,0,1,
1926,,,[],63339144,2020-08-10 11:17:56,59,1,0,0,63339260.0
1927,,,[],60799655,2020-03-22 13:05:16,3456,2,0,1,60799991.0
1928,,,[],48370286,2018-01-21 18:34:00,132,1,1,1,48370488.0
1929,,,[],52358887,2018-09-16 22:23:00,1033,1,9,0,
1930,,,[],53258219,2018-11-12 08:22:26,788,1,0,-4,
1931,,,[],61942684,2020-05-21 19:48:31,34,0,0,0,
1932,,,[],62983174,2020-07-19 16:53:55,50,1,1,0,
1933,,,[],64013720,2020-09-22 16:15:32,20,0,0,0,
1934,,,[],54645349,2019-02-12 08:02:30,732,1,0,1,
1935,,,[],60585484,2020-03-08 07:47:12,82,1,0,-1,
1936,,,[],61995351,2020-05-25 03:34:51,28,0,2,1,
1937,,,[],62062867,2020-05-28 10:48:05,32,1,0,0,
1938,,,[],55235594,2019-03-19 07:27:51,1786,2,0,0,55235595.0
1939,,,[],63727907,2020-09-03 16:26:49,132,2,0,3,63735490.0
1940,,,[],59581667,2020-01-03 16:04:26,49,0,0,0,
1941,,,[],61391919,2020-04-23 16:13:31,776,1,0,1,61393991.0
1942,,,[],54247143,2019-01-18 02:52:12,959,1,4,9,54276655.0
1943,,,[],60043827,2020-02-03 16:59:00,37,0,5,0,
1944,,,[],49971958,2018-04-23 00:26:51,1958,2,1,2,
1945,,,[],60542501,2020-03-05 09:53:42,994,0,1,4,
1946,,,[],56915567,2019-07-06 15:46:43,805,1,2,0,
1947,,,[],64976964,2020-11-23 21:45:49,31,0,4,1,
1948,,,[],58260133,2019-10-06 18:26:05,171,1,1,5,
1949,,,[],63630290,2020-08-28 08:36:09,69,2,1,0,63630880.0
1950,,,[],61290170,2020-04-18 13:46:26,23,0,0,0,
1951,,,[],61116355,2020-04-09 07:52:56,337,1,1,0,
1952,,,[],63005545,2020-07-21 00:11:44,47,1,6,2,
1953,,,[],61854692,2020-05-17 15:56:47,135,2,8,0,
1954,,,[],54943502,2019-03-01 11:13:58,180,0,7,1,
1955,,,[],63551993,2020-08-23 21:05:30,50,2,3,1,
1956,,,[],61018705,2020-04-03 18:56:32,99,2,0,0,61018812.0
1957,,,[],51500010,2018-07-24 13:34:15,1383,1,0,2,
1958,,,[],64050391,2020-09-24 16:15:19,176,0,0,2,
1959,,,[],62687813,2020-07-02 01:57:51,33,0,2,1,
1960,,,[],61122561,2020-04-09 13:43:10,215,1,9,1,61222465.0
1961,,,[],57224147,2019-07-26 16:47:21,47,1,0,-3,57224848.0
1962,,,[],55921104,2019-04-30 12:35:07,3931,2,0,3,55935076.0
1963,,,[],55214870,2019-03-18 05:13:02,101,0,3,1,
1964,,,[],59182518,2019-12-04 18:23:38,2214,1,2,5,59183347.0
1965,,,[],60942205,2020-03-31 01:47:22,353,1,1,-1,60942531.0
1966,,,[],64117649,2020-09-29 10:23:29,51,1,0,0,64118301.0
1967,,,[],64960794,2020-11-22 23:36:33,26,1,0,0,
1968,,,[],45359111,2017-07-27 19:07:28,3615,1,2,1,
1969,,,[],55302229,2019-03-22 14:48:22,315,1,0,-2,
1970,,,[],64395462,2020-10-16 19:43:24,21,1,1,0,
1971,,,[],57121936,2019-07-20 04:58:36,627,1,0,0,
1972,,,[],55271151,2019-03-20 22:33:55,260,0,2,1,
1973,,,[],52975843,2018-10-24 18:35:36,6429,1,0,9,52975844.0
1974,,,[],59461811,2019-12-23 22:14:53,5387,3,0,8,59461812.0
1975,,,[],56455944,2019-06-05 07:28:56,1897,2,0,3,56459199.0
1976,,,[],59826152,2020-01-20 15:14:34,57,1,0,0,59826467.0
1977,,,[],50794502,2018-06-11 09:30:41,98,2,0,0,
1978,,,[],62872089,2020-07-13 08:33:48,124,2,0,0,62872452.0
1979,,,[],53568501,2018-12-01 06:51:38,716,1,0,0,
1980,,,[],64699106,2020-11-05 14:20:53,15,0,1,0,
1981,,,[],65134681,2020-12-03 21:50:05,21,0,0,-2,
1982,,,[],61219740,2020-04-15 01:10:14,31,0,3,0,
1983,,,[],50666440,2018-06-03 12:30:28,4219,1,5,10,
1984,,,[],59691234,2020-01-11 02:50:05,1419,1,5,-1,
1985,,,[],65017261,2020-11-26 06:49:10,34,3,1,0,
1986,,,[],51045839,2018-06-26 14:52:45,1701,4,2,3,
1987,,,[],50353176,2018-05-15 14:46:43,136,1,0,0,50362204.0
1988,,,[],63650770,2020-08-29 19:02:08,38,1,2,-1,63651497.0
1989,,,[],60007534,2020-01-31 16:13:45,47,0,3,0,
1990,,,[],53437666,2018-11-22 20:30:44,3485,1,4,1,53497727.0
1991,,,[],63884811,2020-09-14 12:57:27,118,4,0,1,
1992,,,[],52637211,2018-10-04 00:07:16,100,1,0,1,52639188.0
1993,,,[],56408329,2019-06-01 16:08:56,678,0,1,3,
1994,,,[],48586429,2018-02-02 15:59:05,170,1,2,0,48588827.0
1995,,,[],64110617,2020-09-28 22:50:28,20,0,0,1,
1996,,,[],61802892,2020-05-14 16:50:01,349,2,7,-2,
1997,,,[],61855285,2020-05-17 16:40:28,135,1,0,0,
1998,,,[],56810163,2019-06-28 16:15:19,2233,2,0,1,56813152.0
1999,,,[],60086108,2020-02-06 00:34:43,155,1,6,2,
2000,,,[],55008615,2019-03-05 17:40:22,113,0,2,0,
2001,,,[],55632514,2019-04-11 12:26:53,1526,0,4,1,
2002,,,[],54859071,2019-02-25 03:22:02,441,0,5,1,
2003,,,[],61530023,2020-04-30 18:11:47,25,1,1,0,61530368.0
2004,,,[],52845573,2018-10-17 00:08:58,661,0,0,3,
2005,,,[],54998448,2019-03-05 08:33:03,275,1,0,-1,54998479.0
2006,,,[],60468407,2020-02-29 18:39:37,25,1,0,0,
2007,,,[],60326483,2020-02-20 18:32:20,97,0,8,0,
2008,,,[],56543924,2019-06-11 12:37:27,3576,1,3,5,56570125.0
2009,,,[],53332663,2018-11-16 06:37:50,2150,2,0,1,53334458.0
2010,,,[],62097236,2020-05-30 02:53:30,321,1,2,0,62097870.0
2011,,,[],48015235,2017-12-28 22:35:38,6864,3,2,1,
2012,,,[],54085357,2019-01-08 04:46:57,533,1,0,2,54086058.0
2013,,,[],57466640,2019-08-12 18:46:24,785,0,3,0,
2014,,,[],61566646,2020-05-02 21:39:18,171,2,0,0,64495737.0
2015,,,[],64363633,2020-10-15 01:31:11,66,1,2,0,
2016,,,[],55836293,2019-04-24 18:17:31,210,1,6,0,55837326.0
2017,,,[],63529916,2020-08-21 20:51:37,140,1,2,-1,
2018,,,[],62907815,2020-07-15 04:53:06,200,1,0,4,62908532.0
2019,,,[],56598674,2019-06-14 12:56:48,10042,1,0,4,56598809.0
2020,,,[],60633781,2020-03-11 10:22:07,127,2,2,1,60648525.0
2021,,,[],63851063,2020-09-11 16:37:32,26,1,0,0,
2022,,,[],61777997,2020-05-13 15:01:16,34,1,2,0,61779417.0
2023,,,[],57054256,2019-07-16 09:35:52,81,0,0,1,
2024,,,[],64268046,2020-10-08 17:48:47,173,1,0,0,64274106.0
2025,,,[],61653090,2020-05-07 08:21:58,42,1,0,0,61654826.0
2026,,,[],58054328,2019-09-23 00:14:14,336,1,0,0,58055060.0
2027,,,[],59598574,2020-01-05 09:37:54,220,1,0,0,59598770.0
2028,,,[],64706227,2020-11-05 22:27:01,48,2,1,1,64708015.0
2029,,,[],63083564,2020-07-25 02:05:30,36,2,2,0,
2030,,,[],63296391,2020-08-07 06:29:33,167,1,2,0,
2031,,,[],60205023,2020-02-13 09:56:49,60,1,0,1,60214270.0
2032,,,[],64475041,2020-10-22 03:51:11,30,2,1,0,64483050.0
2033,,,[],63093925,2020-07-25 21:52:41,246,1,0,0,
2034,,,[],57891759,2019-09-11 14:51:09,395,0,5,1,
2035,,,[],61718947,2020-05-10 21:24:50,817,2,0,1,61719257.0
2036,,,[],63369743,2020-08-12 04:24:38,191,1,0,0,
2037,,,[],53237161,2018-11-10 08:10:36,4819,3,0,5,
2038,,,[],61858053,2020-05-17 20:04:01,29,1,2,1,
2039,,,[],64379339,2020-10-15 20:40:06,30,1,0,0,64380674.0
2040,,,[],53464247,2018-11-25 02:51:18,4164,1,0,4,53464320.0
2041,,,[],63471830,2020-08-18 15:27:12,29,0,0,0,
2042,,,[],53546141,2018-11-29 19:21:39,715,2,0,1,53554091.0
2043,,,[],61422046,2020-04-25 06:55:04,93,1,4,1,
2044,,,[],64197273,2020-10-04 16:43:08,52,2,4,3,
2045,,,[],53215816,2018-11-08 20:41:32,695,2,0,1,
2046,,,[],53918549,2018-12-25 00:29:35,287,1,0,2,53918619.0
2047,,,[],54752983,2019-02-18 18:02:38,1127,1,4,11,
2048,,,[],52069454,2018-08-29 04:24:05,1162,1,5,0,
2049,,,[],62619586,2020-06-28 07:36:20,129,2,5,0,62620041.0
2050,,,[],61185592,2020-04-13 10:10:35,114,1,0,1,
2051,,,[],58901682,2019-11-17 14:49:24,9968,4,1,6,58902298.0
2052,,,[],55934865,2019-05-01 10:33:45,121,1,12,2,
2053,,,[],63959545,2020-09-18 16:32:48,20,1,0,0,64000562.0
2054,,,[],57499002,2019-08-14 16:54:58,21087,10,1,19,
2055,,,[],59292961,2019-12-11 19:43:23,148,0,0,1,
2056,,,[],61150980,2020-04-11 01:25:01,33,1,1,0,61151292.0
2057,,,[],54483968,2019-02-01 17:00:34,45,0,3,0,
2058,,,[],63181497,2020-07-30 21:15:44,42,1,1,0,
2059,,,[],61103275,2020-04-08 14:34:27,67,1,0,1,61113373.0
2060,,,[],52052299,2018-08-28 07:26:10,493,0,3,0,
2061,,,[],55967347,2019-05-03 09:52:31,279,1,1,0,55977492.0
2062,,,[],63300472,2020-08-07 11:01:43,43,0,0,0,
2063,,,[],63082485,2020-07-24 23:01:30,24,0,0,0,
2064,,,[],60087404,2020-02-06 03:41:38,180,0,3,0,
2065,,,[],59238611,2019-12-08 18:32:50,35,1,0,1,
2066,,,[],59030675,2019-11-25 11:23:21,218,2,2,5,
2067,,,[],58112658,2019-09-26 08:31:40,96,1,0,1,58112772.0
2068,,,[],54954448,2019-03-02 01:38:33,158,0,2,3,
2069,,,[],59341921,2019-12-15 07:14:27,77,0,2,0,
2070,,,[],63519965,2020-08-21 09:16:08,710,1,0,2,
2071,,,[],63960068,2020-09-18 17:10:18,16,0,1,0,
2072,,,[],63177631,2020-07-30 16:39:12,81,1,0,0,
2073,,,[],59434659,2019-12-21 08:26:03,195,0,0,1,
2074,,,[],63147507,2020-07-29 06:23:16,68,2,1,2,63147840.0
2075,,,[],63181394,2020-07-30 21:05:16,22,1,0,0,
2076,,,[],53612835,2018-12-04 12:19:25,6340,1,0,5,53613541.0
2077,,,[],54466772,2019-01-31 18:07:03,3802,1,5,3,
2078,,,[],62567073,2020-06-25 02:46:21,95,1,1,0,62567205.0
2079,,,[],53321844,2018-11-15 14:39:08,521,2,1,3,
2080,,,[],62021601,2020-05-26 11:57:19,1243,3,3,0,
2081,,,[],58547063,2019-10-24 18:16:38,131,0,11,0,
2082,,,[],63422307,2020-08-15 03:31:17,192,2,1,0,63428127.0
2083,,,[],60882560,2020-03-27 08:44:52,54,0,0,0,
2084,,,[],55131505,2019-03-12 22:22:12,424,0,4,1,
2085,,,[],54203451,2019-01-15 16:54:13,12640,4,3,8,
2086,,,[],64739330,2020-11-08 14:38:37,22,1,0,3,64743708.0
2087,,,[],60107114,2020-02-07 04:31:28,2150,1,1,1,60107189.0
2088,,,[],62450062,2020-06-18 12:33:01,235,1,0,4,62493027.0
2089,,,[],50738337,2018-06-07 09:57:22,711,0,7,1,
2090,,,[],58287925,2019-10-08 14:00:46,1088,1,0,7,58567423.0
2091,,,[],60818355,2020-03-23 17:11:15,130,1,4,2,60855429.0
2092,,,[],65107933,2020-12-02 12:17:52,36,1,0,2,
2093,,,[],60823132,2020-03-23 23:49:46,88,1,0,0,
2094,,,[],64465757,2020-10-21 14:26:57,40,0,1,3,
2095,,,[],51621474,2018-07-31 20:20:26,327,0,2,2,
2096,,,[],63102642,2020-07-26 16:11:52,33,0,0,0,
2097,,,[],53476305,2018-11-26 07:18:08,6212,2,0,6,53476678.0
2098,,,[],57539567,2019-08-17 20:04:28,584,1,0,1,57539790.0
2099,,,[],55529236,2019-04-05 06:13:15,2708,2,0,4,55532775.0
2100,,,[],61239331,2020-04-15 21:57:28,101,1,0,3,61239498.0
2101,,,[],64009286,2020-09-22 11:58:30,86,1,0,2,64009841.0
2102,,,[],56025748,2019-05-07 15:17:05,51,0,2,0,
2103,,,[],59547464,2019-12-31 18:29:51,50,1,0,0,59548633.0
2104,,,[],51637854,2018-08-01 16:08:53,193,1,0,1,51638112.0
2105,,,[],65126106,2020-12-03 12:36:27,24,1,0,0,65126378.0
2106,,,[],61575065,2020-05-03 13:17:01,958,0,2,0,
2107,,,[],64067203,2020-09-25 15:35:31,44,1,0,-1,
2108,,,[],62621317,2020-06-28 10:34:22,208,1,0,0,
2109,,,[],60614116,2020-03-10 08:48:39,474,2,0,-1,
2110,,,[],64842058,2020-11-15 07:21:06,34,1,0,0,
2111,,,[],64101655,2020-09-28 11:52:29,31,0,1,2,
2112,,,[],58039221,2019-09-21 10:04:29,527,0,2,0,
2113,,,[],53751882,2018-12-12 21:48:05,2486,1,0,1,
2114,,,[],62162960,2020-06-02 23:29:27,21,0,1,0,
2115,,,[],64047261,2020-09-24 13:13:53,182,0,2,4,
2116,,,[],61124505,2020-04-09 15:19:21,72,0,5,0,
2117,,,[],62994718,2020-07-20 11:47:02,92,1,4,3,63264879.0
2118,,,[],62383248,2020-06-15 07:21:51,52,0,1,0,
2119,,,[],58136592,2019-09-27 14:31:36,1624,4,0,1,58138266.0
2120,,,[],63951247,2020-09-18 07:37:53,1189,1,0,2,
2121,,,[],50654505,2018-06-02 07:20:12,1269,1,0,1,
2122,,,[],57570043,2019-08-20 08:55:58,3743,2,0,9,
2123,,,[],60962281,2020-04-01 01:22:03,61,1,3,2,60970052.0
2124,,,[],62495901,2020-06-21 07:57:18,110,0,1,0,
2125,,,[],64423341,2020-10-19 08:02:33,32,0,0,0,
2126,,,[],51433774,2018-07-20 01:17:08,69,1,1,1,
2127,,,[],55900754,2019-04-29 09:45:38,1319,0,5,1,
2128,,,[],61619940,2020-05-05 18:05:24,50,0,2,0,
2129,,,[],64679883,2020-11-04 12:14:58,18,1,0,0,
2130,,,[],55652321,2019-04-12 13:08:00,686,1,0,3,55655888.0
2131,,,[],55368861,2019-03-27 02:25:07,1253,1,4,1,
2132,,,[],63764493,2020-09-06 13:07:17,35,1,0,0,
2133,,,[],47813715,2017-12-14 12:44:49,6460,2,0,2,47841179.0
2134,,,[],56834763,2019-07-01 11:19:53,1011,0,0,1,
2135,,,[],60171198,2020-02-11 14:31:18,273,1,0,5,60171579.0
2136,,,[],52015010,2018-08-25 07:25:27,1813,1,0,2,52019310.0
2137,,,[],61363509,2020-04-22 11:02:23,190,0,3,0,
2138,,,[],55033669,2019-03-06 23:12:59,1150,1,2,1,
2139,,,[],47299549,2017-11-15 04:49:41,48,1,0,1,47305568.0
2140,,,[],54083349,2019-01-07 23:34:40,4255,0,0,5,
2141,,,[],64365333,2020-10-15 05:23:51,35,1,0,2,64365612.0
2142,,,[],58007525,2019-09-19 09:08:35,2356,2,0,0,58007819.0
2143,,,[],63441299,2020-08-16 19:48:25,119,2,4,1,63473731.0
2144,,,[],56881204,2019-07-04 05:31:01,212,1,0,1,
2145,,,[],60223717,2020-02-14 09:43:10,367,2,1,2,60448825.0
2146,,,[],61288224,2020-04-18 11:19:11,766,2,4,2,
2147,,,[],55420976,2019-03-29 15:43:35,272,0,5,0,
2148,,,[],60537594,2020-03-05 03:01:01,238,1,0,2,
2149,,,[],60997648,2020-04-02 17:35:33,36,1,0,1,60998220.0
2150,,,[],62261254,2020-06-08 11:40:21,19,0,0,0,
2151,,,[],62269014,2020-06-08 18:37:53,64,1,0,0,62270930.0
2152,,,[],62991076,2020-07-20 08:04:01,75,1,1,1,62991342.0
2153,,,[],54509150,2019-02-04 01:12:34,283,1,11,4,54526654.0
2154,,,[],62709189,2020-07-03 05:44:25,124,2,0,1,
2155,,,[],43328632,2017-04-10 16:38:52,111634,10,0,44,43451081.0
2156,,,[],63400496,2020-08-13 17:39:31,36,1,8,0,
2157,,,[],53386245,2018-11-20 04:29:01,511,1,3,2,53444695.0
2158,,,[],63195873,2020-07-31 16:40:43,28,1,0,0,64822022.0
2159,,,[],50124712,2018-05-01 22:27:38,2450,1,2,3,
2160,,,[],65142737,2020-12-04 11:26:35,16,0,0,1,
2161,,,[],55199256,2019-03-16 16:55:28,318,1,0,2,55200103.0
2162,,,[],56659255,2019-06-19 02:26:59,8344,3,0,8,
2163,,,[],54335125,2019-01-23 20:28:07,270,2,0,0,
2164,,,[],57551783,2019-08-19 06:55:22,253,1,4,3,57553977.0
2165,,,[],62585254,2020-06-25 22:27:41,77,0,0,0,
2166,,,[],63098379,2020-07-26 09:28:03,40,1,0,0,63099013.0
2167,,,[],59331504,2019-12-14 01:05:13,21,0,1,0,
2168,,,[],63309876,2020-08-07 22:26:41,61,0,4,0,
2169,,,[],53559671,2018-11-30 14:43:15,103,1,0,0,53562477.0
2170,,,[],45580261,2017-08-09 01:21:22,915,1,3,1,
2171,,,[],56127680,2019-05-14 09:56:15,44,0,2,0,
2172,,,[],63090384,2020-07-25 15:52:58,102,1,1,0,
2173,,,[],47151826,2017-11-07 07:03:38,101,2,4,-2,47156463.0
2174,,,[],51939022,2018-08-20 22:00:30,2305,1,0,2,51967955.0
2175,,,[],62733956,2020-07-04 20:10:25,23,0,0,0,
2176,,,[],61355248,2020-04-22 00:09:25,147,1,0,0,
2177,,,[],49893932,2018-04-18 07:42:46,2904,1,6,1,
2178,,,[],59068181,2019-11-27 10:35:07,58,1,0,3,
2179,,,[],64359896,2020-10-14 19:00:44,14,0,0,1,
2180,,,[],63158844,2020-07-29 17:05:51,27,0,0,0,
2181,,,[],49601263,2018-04-01 18:25:45,1455,2,3,1,
2182,,,[],54781966,2019-02-20 08:35:42,140,1,0,2,54784387.0
2183,,,[],60561529,2020-03-06 09:51:42,125,0,0,3,
2184,,,[],57038085,2019-07-15 10:44:35,60,2,2,0,
2185,,,[],57415707,2019-08-08 15:07:40,102,1,0,1,57416007.0
2186,,,[],64277726,2020-10-09 09:54:50,41,0,4,0,
2187,,,[],56235136,2019-05-21 09:21:46,898,1,0,1,56238645.0
2188,,,[],63429260,2020-08-15 18:00:41,135,1,3,1,63429552.0
2189,,,[],60296637,2020-02-19 09:12:59,84,1,0,1,60296705.0
2190,,,[],61242966,2020-04-16 04:57:16,1496,1,0,1,61243172.0
2191,,,[],57403572,2019-08-07 23:57:58,119,1,1,1,
2192,,,[],61788887,2020-05-14 03:38:07,144,1,0,0,
2193,,,[],58069452,2019-09-23 20:02:33,1488,2,0,0,58069815.0
2194,,,[],60090093,2020-02-06 07:55:42,1492,3,1,0,
2195,,,[],49982746,2018-04-23 13:45:33,753,2,0,3,49982967.0
2196,,,[],56063686,2019-05-09 16:18:12,253,2,7,1,56064886.0
2197,,,[],64551002,2020-10-27 08:57:10,41,1,2,1,
2198,,,[],61262627,2020-04-17 01:18:20,430,2,0,0,
2199,,,[],53479315,2018-11-26 10:39:17,768,2,1,4,53940813.0
2200,,,[],49516188,2018-03-27 14:53:41,6888,2,2,7,
2201,,,[],49619952,2018-04-02 23:02:17,3379,1,0,1,49621211.0
2202,,,[],58249160,2019-10-05 14:15:09,1037,2,10,1,58265757.0
2203,,,[],63917916,2020-09-16 10:18:38,12,0,0,0,
2204,,,[],58925223,2019-11-19 01:04:49,44,1,0,-2,58928124.0
2205,,,[],65091244,2020-12-01 13:18:54,20,0,0,-2,
2206,,,[],57968883,2019-09-17 06:57:54,42,1,2,1,57970570.0
2207,,,[],52130170,2018-09-01 16:35:59,1962,1,1,1,
2208,,,[],61049626,2020-04-05 21:17:47,26,0,2,0,
2209,,,[],63302668,2020-08-07 13:17:28,92,0,6,1,
2210,,,[],44815875,2017-06-29 03:25:21,664,2,0,0,44815975.0
2211,,,[],56870373,2019-07-03 12:38:57,1285,1,1,1,
2212,,,[],60925070,2020-03-30 06:21:50,176,1,0,0,60969354.0
2213,,,[],62043461,2020-05-27 12:45:46,97,0,0,0,
2214,,,[],52560040,2018-09-28 17:17:17,2416,0,0,3,
2215,,,[],63346643,2020-08-10 19:17:25,34,0,3,0,
2216,,,[],63917991,2020-09-16 10:23:31,29,1,2,0,63923643.0
2217,,,[],55075715,2019-03-09 09:07:21,2558,1,0,0,
2218,,,[],63377050,2020-08-12 12:58:39,58,1,9,0,63382582.0
2219,,,[],56652048,2019-06-18 15:02:52,312,1,0,2,56677730.0
2220,,,[],49149699,2018-03-07 10:32:29,493,1,0,4,
2221,,,[],63949828,2020-09-18 05:28:36,52,2,1,0,63950782.0
2222,,,[],53742792,2018-12-12 12:13:11,444,1,0,2,
2223,,,[],63222174,2020-08-03 00:11:08,63,1,3,0,63222359.0
2224,,,[],55224859,2019-03-18 15:31:57,26,0,2,0,
2225,,,[],47754749,2017-12-11 14:10:08,82156,16,3,14,
2226,,,[],59209048,2019-12-06 07:54:54,76,1,3,0,59211147.0
2227,,,[],62652271,2020-06-30 07:24:44,497,1,0,1,
2228,,,[],62549990,2020-06-24 07:34:38,1615,1,0,0,62550190.0
2229,,,[],58457901,2019-10-18 20:40:00,2004,1,2,3,
2230,,,[],63092193,2020-07-25 18:44:37,397,1,0,0,63092385.0
2231,,,[],64218567,2020-10-06 02:32:50,27,0,0,0,
2232,,,[],65049020,2020-11-28 11:20:55,33,0,2,0,
2233,,,[],56845542,2019-07-02 04:53:38,454,2,0,1,56976408.0
2234,,,[],54024150,2019-01-03 14:20:44,1808,1,2,0,
2235,,,[],59978446,2020-01-30 02:50:51,201,0,0,0,
2236,,,[],53090570,2018-10-31 19:20:50,1771,0,3,3,
2237,,,[],60987997,2020-04-02 09:12:19,7871,2,5,9,61034368.0
2238,,,[],55981101,2019-05-04 09:15:35,1614,1,2,2,
2239,,,[],50090821,2018-04-29 20:09:28,5209,2,0,7,50093900.0
2240,,,[],61001385,2020-04-02 21:25:35,67,0,5,0,
2241,,,[],61867231,2020-05-18 10:10:51,67,1,0,0,61867728.0
2242,,,[],63361688,2020-08-11 15:42:49,81,1,0,1,63362753.0
2243,,,[],57978510,2019-09-17 16:33:19,55,2,0,2,57979420.0
2244,,,[],55972397,2019-05-03 14:58:08,50,1,0,-2,55977641.0
2245,,,[],63749267,2020-09-05 00:09:02,75,1,0,3,63749268.0
2246,,,[],62724307,2020-07-04 01:12:36,474,1,4,0,62724426.0
2247,,,[],60427618,2020-02-27 06:45:44,37,0,0,1,
2248,,,[],57403149,2019-08-07 22:47:53,545,1,0,0,
2249,,,[],63141267,2020-07-28 19:14:26,1087,1,7,2,63177834.0
2250,,,[],59957493,2020-01-28 21:44:29,150,1,2,2,
2251,,,[],54650423,2019-02-12 12:44:47,1021,1,1,3,54663013.0
2252,,,[],59982296,2020-01-30 09:03:12,283,2,4,8,
2253,,,[],62566878,2020-06-25 02:19:08,77,0,1,0,
2254,,,[],57953100,2019-09-16 08:33:07,337,1,0,1,
2255,,,[],57229669,2019-07-27 06:17:35,1634,1,0,1,57230681.0
2256,,,[],61240646,2020-04-16 00:13:12,78,0,0,0,
2257,,,[],58491104,2019-10-21 17:09:16,33,2,0,0,
2258,,,[],55359707,2019-03-26 14:33:19,41,1,2,0,55360218.0
2259,,,[],47494314,2017-11-26 08:32:42,1380,1,5,0,48821653.0
2260,,,[],57388643,2019-08-07 07:01:52,483,2,1,0,57389672.0
2261,,,[],61525611,2020-04-30 14:21:38,42,1,3,0,61526032.0
2262,,,[],54013846,2019-01-02 22:11:07,910,1,1,2,
2263,,,[],54125698,2019-01-10 09:36:21,338,1,1,0,
2264,,,[],59125208,2019-12-01 11:48:32,778,1,2,2,59125406.0
2265,,,[],57455390,2019-08-12 03:41:58,167,1,2,1,
2266,,,[],64339360,2020-10-13 16:29:56,51,1,0,1,64434106.0
2267,,,[],51867911,2018-08-15 23:57:47,18,0,0,1,
2268,,,[],65031764,2020-11-27 03:33:31,44,0,0,5,
2269,,,[],57297207,2019-07-31 18:50:27,161,0,4,0,
2270,,,[],64759745,2020-11-09 21:49:41,14,0,0,0,
2271,,,[],59116831,2019-11-30 13:54:28,996,1,0,0,
2272,,,[],61072464,2020-04-07 03:40:31,4394,3,0,9,
2273,,,[],59501615,2019-12-27 13:37:07,34,0,0,0,
2274,,,[],52067784,2018-08-29 00:15:02,1787,1,7,0,52068590.0
2275,,,[],63951120,2020-09-18 07:28:52,52,1,0,0,63952404.0
2276,,,[],54680267,2019-02-13 22:13:02,3504,1,0,2,
2277,,,[],61714840,2020-05-10 15:59:25,238,1,0,0,61718476.0
2278,,,[],56208974,2019-05-19 14:52:18,30,1,0,-1,
2279,,,[],63326741,2020-08-09 13:11:06,15,0,1,0,
2280,,,[],63830848,2020-09-10 13:34:26,26,0,1,0,
2281,,,[],52096933,2018-08-30 12:20:08,585,1,0,1,
2282,,,[],64477078,2020-10-22 07:14:51,18,0,0,0,
2283,,,[],58447885,2019-10-18 09:26:21,233,1,1,0,58456300.0
2284,,,[],42711144,2017-03-10 05:47:28,18672,7,0,16,42735403.0
2285,,,[],58374980,2019-10-14 10:36:51,2122,1,0,4,
2286,,,[],63816321,2020-09-09 17:06:12,115,1,2,2,63818209.0
2287,,,[],60359612,2020-02-23 05:59:04,234,0,0,0,
2288,,,[],60903977,2020-03-28 17:01:15,240,1,2,0,60982899.0
2289,,,[],61047048,2020-04-05 17:59:24,186,0,0,0,
2290,,,[],62002348,2020-05-25 12:23:22,61,2,2,3,62010266.0
2291,,,[],55059358,2019-03-08 08:31:16,79,0,0,1,
2292,,,[],50090714,2018-04-29 19:58:13,134,2,0,0,
